"id","month","day","year","description","amount","category","account","debit_or_credit","original_description","note","date"
"00000145717d41bb36d1522f001000f300940076","11","9","2012","Suna Solutions Ach","451.46","Paycheck","SHARE DRAFT NO MIN","credit",,"","2012.11.09"
"00000145717d41bb36d15230001000f300940076","11","9","2012","Transfer to CREDIT CARD","150.0","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2012.11.09"
"00000145717d41bb36d15231001000f300940076","11","9","2012","Cinemark","11.75","Movies & DVDs","CREDIT CARD","debit",,"","2012.11.09"
"00000145717d41bb36d15232001000f300940076","11","9","2012","Cinemark","11.75","Movies & DVDs","CREDIT CARD","debit",,"","2012.11.09"
"00000145717d41bb36d15233001000f300940076","11","8","2012","Transfer from SHARE DRAFT NO MIN","150.0","Credit Card Payment","CREDIT CARD","credit",,"","2012.11.08"
"00000145717d41bb36d15234001000f300940076","11","8","2012","Chipotle","7.17","Fast Food","CREDIT CARD","debit",,"","2012.11.08"
"00000145717d41bb36d15235001000f300940076","11","8","2012","Smiths Fuel","56.77","Gas & Fuel","CREDIT CARD","debit",,"","2012.11.08"
"00000145717d41bb36d15236001000f300940076","11","8","2012","Smith's Food","13.35","Groceries","CREDIT CARD","debit",,"","2012.11.08"
"00000145717d41bb36d15237001000f300940076","11","7","2012","Marketplace Iga","3.33","Groceries","CREDIT CARD","debit",,"","2012.11.07"
"00000145717d41bb36d15238001000f300940076","11","6","2012","Smith's Food","16.28","Groceries","CREDIT CARD","debit",,"","2012.11.06"
"00000145717d41bb36d15239001000f300940076","11","6","2012","Check 1095","209.59","Charity","SHARE DRAFT NO MIN","debit",,"","2012.11.06"
"00000145717d41bb36d1523a001000f300940076","11","5","2012","Cinemark","9.0","Movies & DVDs","CREDIT CARD","debit",,"","2012.11.05"
"00000145717d41bb36d1523b001000f300940076","11","5","2012","Pretzelmaker","4.29","Fast Food","CREDIT CARD","debit",,"","2012.11.05"
"00000145717d41bb36d1523c001000f300940076","11","5","2012","Md Auto Parts","285.0","Service & Parts","CREDIT CARD","debit",,"","2012.11.05"
"00000145717d41bb36d1523d001000f300940076","11","5","2012","Rubio's","3.22","Fast Food","CREDIT CARD","debit",,"","2012.11.05"
"00000145717d41bb36d1523e001000f300940076","11","5","2012","Cinemark","9.0","Movies & DVDs","CREDIT CARD","debit",,"","2012.11.05"
"00000145717d41bb36d1523f001000f300940076","11","4","2012","In-N-Out Burger","6.68","Fast Food","CREDIT CARD","debit",,"","2012.11.04"
"00000145717d41bb36d15240001000f300940076","11","4","2012","Byu Concessions Q","4.0","Fast Food","CREDIT CARD","debit",,"","2012.11.04"
"00000145717d41bb36d15241001000f300940076","11","2","2012","Bridge Property Automatic","285.51","Mortgage & Rent","SHARE DRAFT NO MIN","debit",,"","2012.11.02"
"00000145717d41bb36d15242001000f300940076","11","2","2012","Transfer to CREDIT CARD","200.0","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2012.11.02"
"00000145717d41bb36d15243001000f300940076","11","2","2012","Brigham Young Un","218.83","Paycheck","SHARE DRAFT NO MIN","credit",,"","2012.11.02"
"00000145717d41bb36d15244001000f300940076","11","2","2012","Suna Solutions Ach","251.81","Paycheck","SHARE DRAFT NO MIN","credit",,"","2012.11.02"
"00000145717d41bb36d15245001000f300940076","11","2","2012","Taco Bell","3.1","Fast Food","CREDIT CARD","debit",,"","2012.11.02"
"00000145717d41bb36d15246001000f300940076","11","1","2012","North West Provoshare","61.45","Income","SHARE DRAFT NO MIN","credit",,"","2012.11.01"
"00000145717d41bb36d15247001000f300940076","11","1","2012","Transfer from SHARE DRAFT NO MIN","200.0","Credit Card Payment","CREDIT CARD","credit",,"","2012.11.01"
"00000145717d41bb36d15248001000f300940076","11","1","2012","Netflix","7.99","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2012.11.01"
"00000145717d41bb36d15249001000f300940076","10","31","2012","Total Bond Mkt Index Inv - Dividend","0.62","Dividend & Cap Gains","Vanguard Account","credit",,"","2012.10.31"
"00000145717d41bb36d1524a001000f300940076","10","29","2012","Terzis Pizzeria","6.45","Restaurants","CREDIT CARD","debit",,"","2012.10.29"
"00000145717d41bb36d1524b001000f300940076","10","29","2012","Cinemark","1.25","Movies & DVDs","CREDIT CARD","debit",,"","2012.10.29"
"00000145717d41bb36d1524c001000f300940076","10","28","2012","Guru Cafe","7.54","Restaurants","CREDIT CARD","debit",,"","2012.10.28"
"00000145717d41bb36d1524d001000f300940076","10","28","2012","Chili's","12.89","Restaurants","CREDIT CARD","debit",,"","2012.10.28"
"00000145717d41bb36d1524e001000f300940076","10","26","2012","Joe Veras Mexican","11.58","Restaurants","CREDIT CARD","debit",,"","2012.10.26"
"00000145717d41bb36d1524f001000f300940076","10","24","2012","Byu Signature Electronic","5.0","Books & Supplies","SHARE DRAFT NO MIN","debit",,"","2012.10.24"
"00000145717d41bb36d15250001000f300940076","10","24","2012","Smith's Food","19.48","Groceries","CREDIT CARD","debit",,"","2012.10.24"
"00000145717d41bb36d15251001000f300940076","10","24","2012","UPS","5.0","Shipping","CREDIT CARD","debit",,"","2012.10.24"
"00000145717d41bb36d15252001000f300940076","10","23","2012","Check 1093","35.14","Marc Tithing","SHARE DRAFT NO MIN","debit",,"","2012.10.23"
"00000145717d41bb36d15253001000f300940076","10","23","2012","Check 1092","35.14","Marc Tithing","SHARE DRAFT NO MIN","debit",,"","2012.10.23"
"00000145717d41bb36d15254001000f300940076","10","22","2012","Terzis Pizzeria","6.45","Restaurants","CREDIT CARD","debit",,"","2012.10.22"
"00000145717d41bb36d15255001000f300940076","10","21","2012","Taco Bell","4.0","Fast Food","CREDIT CARD","debit",,"","2012.10.21"
"00000145717d41bb36d15256001000f300940076","10","21","2012","Taco Bell","7.09","Fast Food","CREDIT CARD","debit",,"","2012.10.21"
"00000145717d41bb36d15257001000f300940076","10","21","2012","Wal-Mart","3.99","Shopping","CREDIT CARD","debit",,"","2012.10.21"
"00000145717d41bb36d15258001000f300940076","10","21","2012","Cascade Collision Repa","500.0","Service & Parts","CREDIT CARD","debit",,"","2012.10.21"
"00000145717d41bb36d15259001000f300940076","10","19","2012","Brigham Young Un","363.16","Paycheck","SHARE DRAFT NO MIN","credit",,"","2012.10.19"
"00000145717d41bb36d1525a001000f300940076","10","19","2012","Terzis Pizzeria","6.45","Restaurants","CREDIT CARD","debit",,"","2012.10.19"
"00000145717d41bb36d1525b001000f300940076","10","18","2012","Jamba Juice","4.74","Fast Food","CREDIT CARD","debit",,"","2012.10.18"
"00000145717d41bb36d1525c001000f300940076","10","18","2012","Spoon It Up","4.89","Fast Food","CREDIT CARD","debit",,"","2012.10.18"
"00000145717d41bb36d1525d001000f300940076","10","18","2012","Carl's Jr","5.8","Fast Food","CREDIT CARD","debit",,"","2012.10.18"
"00000145717d41bb36d1525e001000f300940076","10","17","2012","Big Als","8.49","Restaurants","CREDIT CARD","debit",,"","2012.10.17"
"00000145717d41bb36d1525f001000f300940076","10","17","2012","Capsim Management Simu","68.98","Books & Supplies","CREDIT CARD","debit",,"","2012.10.17"
"00000145717d41bb36d15260001000f300940076","10","15","2012","Interest Charge","15.0","Finance Charge","CREDIT CARD","debit",,"","2012.10.15"
"00000145717d41bb36d15261001000f300940076","10","15","2012","Utah Valley Cafeteria","3.77","Restaurants","CREDIT CARD","debit",,"","2012.10.15"
"00000145717d41bb36d15262001000f300940076","10","14","2012","Red Robin","12.76","Restaurants","CREDIT CARD","debit",,"","2012.10.14"
"00000145717d41bb36d15263001000f300940076","10","14","2012","Chevron","30.45","Gas & Fuel","CREDIT CARD","debit",,"","2012.10.14"
"00000145717d41bb36d15264001000f300940076","10","14","2012","Carrabba's","12.28","Restaurants","CREDIT CARD","debit",,"","2012.10.14"
"00000145717d41bb36d15265001000f300940076","10","14","2012","Reeds Dairy","2.81","Fast Food","CREDIT CARD","debit",,"","2012.10.14"
"00000145717d41bb36d15266001000f300940076","10","14","2012","Sandpiper Idaho","28.27","Restaurants","CREDIT CARD","debit",,"","2012.10.14"
"00000145717d41bb36d15267001000f300940076","10","14","2012","Maverik Cntry Stre","31.0","Gas & Fuel","CREDIT CARD","debit",,"","2012.10.14"
"00000145717d41bb36d15268001000f300940076","10","14","2012","Big Als","8.49","Restaurants","CREDIT CARD","debit",,"","2012.10.14"
"00000145717d41bb36d15269001000f300940076","10","12","2012","Terzis Pizzeria","7.53","Restaurants","CREDIT CARD","debit",,"","2012.10.12"
"00000145717d41bb36d1526a001000f300940076","10","10","2012","Joe Veras Mexican","14.84","Restaurants","CREDIT CARD","debit",,"","2012.10.10"
"00000145717d41bb36d1526b001000f300940076","10","9","2012","Byu Other Automatic","15.0","Books & Supplies","SHARE DRAFT NO MIN","debit",,"","2012.10.09"
"00000145717d41bb36d1526c001000f300940076","10","9","2012","Bridge Property Automatic","295.3","Mortgage & Rent","SHARE DRAFT NO MIN","debit",,"","2012.10.09"
"00000145717d41bb36d1526d001000f300940076","10","9","2012","Transfer to CREDIT CARD","250.0","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2012.10.09"
"00000145717d41bb36d1526e001000f300940076","10","8","2012","Goodwood Barbecue","12.23","Restaurants","CREDIT CARD","debit",,"","2012.10.08"
"00000145717d41bb36d1526f001000f300940076","10","7","2012","In-N-Out Burger","5.6","Fast Food","CREDIT CARD","debit",,"","2012.10.07"
"00000145717d41bb36d15270001000f300940076","10","5","2012","Maceys","7.25","Groceries","CREDIT CARD","debit",,"","2012.10.05"
"00000145717d41bb36d15271001000f300940076","10","5","2012","Transfer from SHARE DRAFT NO MIN","250.0","Credit Card Payment","CREDIT CARD","credit",,"","2012.10.05"
"00000145717d41bb36d15272001000f300940076","10","5","2012","Brigham Young Un","351.43","Paycheck","SHARE DRAFT NO MIN","credit",,"","2012.10.05"
"00000145717d41bb36d15273001000f300940076","10","4","2012","Chipotle","7.17","Fast Food","CREDIT CARD","debit",,"","2012.10.04"
"00000145717d41bb36d15274001000f300940076","10","1","2012","Paramount Acceptautomatic","10.66","Gym","SHARE DRAFT NO MIN","debit",,"","2012.10.01"
"00000145717d41bb36d15275001000f300940076","10","1","2012","Netflix","7.99","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2012.10.01"
"00000145717d41bb36d15276001000f300940076","10","1","2012","Blackburn Service","38.23","Gas & Fuel","CREDIT CARD","debit",,"","2012.10.01"
"00000145717d41bb36d15277001000f300940076","10","1","2012","Shell","35.3","Gas & Fuel","CREDIT CARD","debit",,"","2012.10.01"
"00000145717d41bb36d15278001000f300940076","10","1","2012","Shell","33.58","Gas & Fuel","CREDIT CARD","debit",,"","2012.10.01"
"00000145717d41bb36d15279001000f300940076","10","1","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.10.01"
"00000145717d41bb36d1527a001000f300940076","10","1","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.10.01"
"00000145717d41bb36d1527b001000f300940076","10","1","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.10.01"
"00000145717d41bb36d1527c001000f300940076","10","1","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.10.01"
"00000145717d41bb36d1527d001000f300940076","9","28","2012","Total Bond Mkt Index Inv - Dividend","0.51","Dividend & Cap Gains","Vanguard Account","credit",,"","2012.09.28"
"00000145717d41bb36d1527e001000f300940076","9","27","2012","Smith's Food","40.45","Groceries","CREDIT CARD","debit",,"","2012.09.27"
"00000145717d41bb36d1527f001000f300940076","9","27","2012","Norma Jeanes Diner","18.8","Restaurants","CREDIT CARD","debit",,"","2012.09.27"
"00000145717d41bb36d15280001000f300940076","9","26","2012","Cardtronics Cc E","120.0","Groceries","SHARE DRAFT NO MIN","debit",,"","2012.09.26"
"00000145717d41bb36d15281001000f300940076","9","26","2012","Marketplace Iga","2.14","Groceries","CREDIT CARD","debit",,"","2012.09.26"
"00000145717d41bb36d15282001000f300940076","9","25","2012","North West Provoatm","318.21","Auto Payment","SHARE DRAFT NO MIN","debit",,"","2012.09.25"
"00000145717d41bb36d15283001000f300940076","9","24","2012","Arby's","4.4","Fast Food","CREDIT CARD","debit",,"","2012.09.24"
"00000145717d41bb36d15284001000f300940076","9","23","2012","Provo City Golf","8.0","Sports","CREDIT CARD","debit",,"","2012.09.23"
"00000145717d41bb36d15285001000f300940076","9","23","2012","Chevron","60.26","Gas & Fuel","CREDIT CARD","debit",,"","2012.09.23"
"00000145717d41bb36d15286001000f300940076","9","23","2012","Byu Wsc Lt","6.13","Groceries","CREDIT CARD","debit",,"","2012.09.23"
"00000145717d41bb36d15287001000f300940076","9","23","2012","Applebees","6.0","Restaurants","CREDIT CARD","debit",,"","2012.09.23"
"00000145717d41bb36d15288001000f300940076","9","23","2012","Byu Wsc Sugar","3.23","Fast Food","CREDIT CARD","debit",,"","2012.09.23"
"00000145717d41bb36d15289001000f300940076","9","23","2012","Pizza Factory Pr","10.97","Restaurants","CREDIT CARD","debit",,"","2012.09.23"
"00000145717d41bb36d1528a001000f300940076","9","21","2012","Brigham Young Un","396.64","Paycheck","SHARE DRAFT NO MIN","credit",,"","2012.09.21"
"00000145717d41bb36d1528b001000f300940076","9","21","2012","500 Index Fund Inv - Dividend","5.84","Dividend & Cap Gains","Vanguard Account","credit",,"","2012.09.21"
"00000145717d41bb36d1528c001000f300940076","9","21","2012","FTSE All-World ex-US Inv - Dividend","16.4","Dividend & Cap Gains","Vanguard Account","credit",,"","2012.09.21"
"00000145717d41bb36d1528d001000f300940076","9","17","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.17"
"00000145717d41bb36d1528e001000f300940076","9","17","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.17"
"00000145717d41bb36d1528f001000f300940076","9","17","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.17"
"00000145717d41bb36d15290001000f300940076","9","17","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.17"
"00000145717d41bb36d15291001000f300940076","9","16","2012","Byu Creamery Ninth","2.58","Restaurants","CREDIT CARD","debit",,"","2012.09.16"
"00000145717d41bb36d15292001000f300940076","9","14","2012","Buy OtherRedistribution Transfer","105.5","Uncategorized","TRADITIONAL IRA","credit",,"","2012.09.14"
"00000145717d41bb36d15293001000f300940076","9","14","2012","Buy OtherRedistribution Transfer","70.34","Uncategorized","TRADITIONAL IRA","credit",,"","2012.09.14"
"00000145717d41bb36d15294001000f300940076","9","14","2012","Sell OtherRedistribution Transfer","349.08","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.14"
"00000145717d41bb36d15295001000f300940076","9","14","2012","Buy OtherRedistribution Transfer","175.84","Uncategorized","TRADITIONAL IRA","credit",,"","2012.09.14"
"00000145717d41bb36d15296001000f300940076","9","14","2012","Sell OtherRedistribution Transfer","2.6","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.14"
"00000145717d41bb36d15297001000f300940076","9","13","2012","Sq Me Crepes","3.73","Restaurants","CREDIT CARD","debit",,"","2012.09.13"
"00000145717d41bb36d15298001000f300940076","9","13","2012","Smith's Food","18.01","Groceries","CREDIT CARD","debit",,"","2012.09.13"
"00000145717d41bb36d15299001000f300940076","9","12","2012","Byu Automatic","5.0","Books & Supplies","SHARE DRAFT NO MIN","debit",,"","2012.09.12"
"00000145717d41bb36d1529a001000f300940076","9","12","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.12"
"00000145717d41bb36d1529b001000f300940076","9","12","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.12"
"00000145717d41bb36d1529c001000f300940076","9","10","2012","Transfer to STUDENT SAVINGS","208.0","Transfer","SHARE DRAFT NO MIN","debit",,"","2012.09.10"
"00000145717d41bb36d1529d001000f300940076","9","10","2012","Terzis Pizzeria","8.6","Restaurants","CREDIT CARD","debit",,"","2012.09.10"
"00000145717d41bb36d1529e001000f300940076","9","9","2012","Amazon","0.66","Shopping","CREDIT CARD","debit",,"","2012.09.09"
"00000145717d41bb36d1529f001000f300940076","9","9","2012","Smith's Food","3.79","Groceries","CREDIT CARD","debit",,"","2012.09.09"
"00000145717d41bb36d152a0001000f300940076","9","7","2012","Smith's Food","28.1","Groceries","CREDIT CARD","debit",,"","2012.09.07"
"00000145717d41bb36d152a1001000f300940076","9","7","2012","Sell OtherRollover reversed","348.09","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.07"
"00000145717d41bb36d152a2001000f300940076","9","7","2012","Buy OtherRollover","174.04","Uncategorized","TRADITIONAL IRA","credit",,"","2012.09.07"
"00000145717d41bb36d152a3001000f300940076","9","7","2012","Buy OtherRollover","348.09","Uncategorized","TRADITIONAL IRA","credit",,"","2012.09.07"
"00000145717d41bb36d152a4001000f300940076","9","7","2012","Sell OtherRollover reversed","69.62","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.07"
"00000145717d41bb36d152a5001000f300940076","9","7","2012","Buy OtherRollover","104.43","Uncategorized","TRADITIONAL IRA","credit",,"","2012.09.07"
"00000145717d41bb36d152a6001000f300940076","9","7","2012","Sell OtherRollover reversed","174.04","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.07"
"00000145717d41bb36d152a7001000f300940076","9","7","2012","Buy OtherRollover","347.1","Uncategorized","TRADITIONAL IRA","credit",,"","2012.09.07"
"00000145717d41bb36d152a8001000f300940076","9","7","2012","Sell OtherRollover reversed","104.43","Uncategorized","TRADITIONAL IRA","debit",,"","2012.09.07"
"00000145717d41bb36d152a9001000f300940076","9","7","2012","Buy OtherRollover","349.08","Uncategorized","TRADITIONAL IRA","credit",,"","2012.09.07"
"00000145717d41bb36d152aa001000f300940076","9","7","2012","Buy OtherRollover","69.62","Uncategorized","TRADITIONAL IRA","credit",,"","2012.09.07"
"00000145717d41bb36d152ab001000f300940076","9","7","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","UNIVERSITY OF COLORADO STUDENT ORP","debit",,"","2012.09.07"
"00000145717d41bb36d152ac001000f300940076","9","7","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","UNIVERSITY OF COLORADO STUDENT ORP","debit",,"","2012.09.07"
"00000145717d41bb36d152ad001000f300940076","9","7","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","UNIVERSITY OF COLORADO STUDENT ORP","debit",,"","2012.09.07"
"00000145717d41bb36d152ae001000f300940076","9","7","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","UNIVERSITY OF COLORADO STUDENT ORP","debit",,"","2012.09.07"
"00000145717d41bb36d152af001000f300940076","9","6","2012","Jamba Juice","4.74","Food & Dining","CREDIT CARD","debit",,"","2012.09.06"
"00000145717d41bb36d152b0001000f300940076","9","6","2012","Byu Bookstore","46.8","Books","CREDIT CARD","debit",,"","2012.09.06"
"00000145717d41bb36d152b1001000f300940076","9","6","2012","Amazon","26.26","Electronics & Software","CREDIT CARD","debit",,"","2012.09.06"
"00000145717d41bb36d152b2001000f300940076","9","6","2012","FTSE All-World ex-US Inv - Buy","608.79","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bb36d152b3001000f300940076","9","6","2012","Extended Mkt Index Inv - Buy","331.85","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bb36d152b4001000f300940076","9","6","2012","Target Retirement 2055 - Buy","217.91","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bb36d152b5001000f300940076","9","6","2012","FTSE All-World ex-US Inv - Buy","269.41","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bb36d152b6001000f300940076","9","6","2012","Total Bond Mkt Index Inv - Buy","96.0","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bb36d152b7001000f300940076","9","6","2012","Target Retirement 2055 - Buy","96.65","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bb36d152b8001000f300940076","9","6","2012","500 Index Fund Inv - Buy","807.49","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bc12458f02001000f300940076","9","6","2012","Extended Mkt Index Inv - Buy","147.07","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bc12458f03001000f300940076","9","6","2012","500 Index Fund Inv - Buy","357.92","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bc12458f04001000f300940076","9","6","2012","Total Bond Mkt Index Inv - Buy","214.36","Buy","Vanguard Account","credit",,"","2012.09.06"
"00000145717d41bc12458f05001000f300940076","9","5","2012","Check 1090","161.73","Marc Tithing","SHARE DRAFT NO MIN","debit",,"","2012.09.05"
"00000145717d41bc12458f06001000f300940076","9","5","2012","Check 1091","358.66","Mortgage & Rent","SHARE DRAFT NO MIN","debit",,"","2012.09.05"
"00000145717d41bc12458f07001000f300940076","9","5","2012","IHOP","5.3","Restaurants","CREDIT CARD","debit",,"","2012.09.05"
"00000145717d41bc12458f08001000f300940076","9","5","2012","Termination Forfeiture Out - Inst Index Fund Inst","171.0","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f09001000f300940076","9","5","2012","Termination Withdrawal - Total Bond Mkt Index Inst","310.36","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f0a001000f300940076","9","5","2012","Termination Forfeiture Out - Target Retirement 2055","46.19","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f0b001000f300940076","9","5","2012","Termination Forfeiture Out - FTSE All-World ex-US Ist","128.8","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f0c001000f300940076","9","5","2012","Termination Withdrawal - FTSE All-World ex-US Ist","878.2","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f0d001000f300940076","9","5","2012","Termination Withdrawal - Inst Index Fund Inst","1165.41","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f0e001000f300940076","9","5","2012","Termination Withdrawal - Extended Mkt Index Inst","478.92","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f0f001000f300940076","9","5","2012","Termination Forfeiture Out - Total Bond Mkt Index Inst","45.9","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f10001000f300940076","9","5","2012","Termination Withdrawal - Target Retirement 2055","314.56","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f11001000f300940076","9","5","2012","Termination Pending Dividends - Total Bond Mkt Index Inst","0.1","Dividend & Cap Gains","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f12001000f300940076","9","5","2012","Termination Forfeiture Out - Extended Mkt Index Inst","70.25","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.09.05"
"00000145717d41bc12458f13001000f300940076","9","4","2012","In-N-Out Burger","3.45","Fast Food","CREDIT CARD","debit",,"","2012.09.04"
"00000145717d41bc12458f14001000f300940076","9","4","2012","Paramount Acceptautomatic","10.66","Gym","SHARE DRAFT NO MIN","debit",,"","2012.09.04"
"00000145717d41bc12458f15001000f300940076","9","4","2012","Netflix","7.99","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2012.09.04"
"00000145717d41bc12458f16001000f300940076","9","3","2012","Smith's Food","19.48","Groceries","CREDIT CARD","debit",,"","2012.09.03"
"00000145717d41bc12458f17001000f300940076","9","2","2012","Einstein Bros","5.17","Coffee Shops","CREDIT CARD","debit",,"","2012.09.02"
"00000145717d41bc12458f18001000f300940076","9","2","2012","Adobeorem Cafe","4.25","Restaurants","CREDIT CARD","debit",,"","2012.09.02"
"00000145717d41bc12458f19001000f300940076","8","31","2012","North West Provoatm","3208.17","Auto Payment","SHARE DRAFT NO MIN","debit",,"","2012.08.31"
"00000145717d41bc12458f1a001000f300940076","8","31","2012","Transfer from PRIME SHARE ACCOUNT","120.0","Transfer","SHARE DRAFT NO MIN","credit",,"","2012.08.31"
"00000145717d41bc12458f1b001000f300940076","8","31","2012","Transfer to SHARE DRAFT NO MIN","120.0","Transfer","PRIME SHARE ACCOUNT","debit",,"","2012.08.31"
"00000145717d41bc12458f1c001000f300940076","8","31","2012","Glorias Little Italy","35.25","Restaurants","CREDIT CARD","debit",,"","2012.08.31"
"00000145717d41bc12458f1d001000f300940076","8","31","2012","Adobe Systems In","3685.21","Paycheck","SHARE DRAFT NO MIN","credit",,"","2012.08.31"
"00000145717d41bc12458f1e001000f300940076","8","31","2012","Daily Accrual Dividends - Total Bond Mkt Index Inst","0.52","Dividend & Cap Gains","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.08.31"
"00000145717d41bc12458f1f001000f300940076","8","31","2012","Plan Contribution - FTSE All-World ex-US Ist","277.2","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.08.31"
"00000145717d41bc12458f20001000f300940076","8","31","2012","Plan Contribution - Inst Index Fund Inst","366.27","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.08.31"
"00000145717d41bc12458f21001000f300940076","8","31","2012","Plan Contribution - Target Retirement 2055","99.0","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.08.31"
"00000145717d41bc12458f22001000f300940076","8","31","2012","Plan Contribution - Extended Mkt Index Inst","148.5","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.08.31"
"00000145717d41bc12458f23001000f300940076","8","31","2012","Plan Contribution - Total Bond Mkt Index Inst","99.0","Uncategorized","ADOBE SYSTEMS INCORPORATED 401K RETIREMENT SAVINGS PLAN","credit",,"","2012.08.31"
"00000145717d41bc12458f24001000f300940076","8","31","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","UNIVERSITY OF COLORADO STUDENT ORP","debit",,"","2012.08.31"
"00000145717d41bc12458f25001000f300940076","8","31","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","UNIVERSITY OF COLORADO STUDENT ORP","debit",,"","2012.08.31"
"00000145717d41bc12458f26001000f300940076","8","31","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","UNIVERSITY OF COLORADO STUDENT ORP","debit",,"","2012.08.31"
"00000145717d41bc12458f27001000f300940076","8","31","2012","Transfer of FundsPerformance update placeholder","0.0","Uncategorized","UNIVERSITY OF COLORADO STUDENT ORP","debit",,"","2012.08.31"
"00000145717d41bc12458f28001000f300940076","8","30","2012","Byu Refund Ucapayroll","137.0","Paycheck","PRIME SHARE ACCOUNT","credit",,"","2012.08.30"
